Min0,Min1,Min2,Min3,Min4,Max0,Max1,Max2,Max3,Max4,Mean0,Mean1,Mean2,Mean3,Mean4,Std0,Std1,Std2,Std3,Std4,NPeaks0,NPeaks1,NPeaks2,NPeaks3,NPeaks4,NPlateau00,NPlateau01,NPlateau02,NPlateau03,NPlateau04,NPlateau10,NPlateau11,NPlateau12,NPlateau13,NPlateau14,NPlateau20,NPlateau21,NPlateau22,NPlateau23,NPlateau24,NPlateau30,NPlateau31,NPlateau32,NPlateau33,NPlateau34,NPlateau40,NPlateau41,NPlateau42,NPlateau43,NPlateau44,Response
21.05,25.89,22.03,21.03,17.07,21.95,26.88,23.92,21.9,17.89,22.09,26.22,23.12,21.73,17.88,0.29,0.31,0.77,0.44,0.29,0.0,0.11,0.05,0.04,0.0,0.0,0.23,0.0,0.28,1.8,5.23,0.93,0.12,0.19,0.14,4.1,2.99,3.0,0.0,1.02,0.96,1.27,1.05,0.0,2.9,0.74,0.97,0.05,0.81,3.99,touch
20.89,25.97,21.98,21.08,17.0,22.07,26.92,24.02,21.88,18.06,22.11,26.08,22.87,21.84,17.92,0.11,0.24,0.52,0.43,0.42,0.28,0.11,0.0,0.0,0.0,0.15,0.0,0.13,0.23,2.04,4.82,0.87,0.0,0.0,0.0,4.01,3.16,2.79,0.0,1.09,1.02,0.84,0.87,0.0,2.89,1.11,1.28,0.0,1.1,4.0,touch
20.88,25.95,22.05,20.89,16.9,22.03,26.98,24.01,21.88,17.9,21.99,26.07,22.93,21.88,17.71,0.0,0.01,0.72,0.4,0.47,0.0,0.16,0.0,0.0,0.04,0.17,0.23,0.0,0.3,1.78,5.21,1.0,0.0,0.0,0.0,4.07,3.11,2.85,0.12,1.26,1.1,1.13,1.08,0.0,2.81,0.87,1.08,0.0,0.71,3.98,touch
20.97,25.9,22.07,21.07,17.03,21.93,26.9,24.0,22.05,18.09,22.09,26.14,23.13,21.74,17.8,0.33,0.23,0.48,0.27,0.53,0.12,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.17,2.18,5.16,0.85,0.23,0.0,0.14,3.94,2.98,2.98,0.0,0.76,0.8,0.83,0.75,0.0,3.06,1.05,1.03,0.0,1.12,4.17,touch
21.07,25.97,22.1,21.01,17.07,21.98,27.08,23.98,21.95,17.91,22.01,26.17,22.98,21.9,17.77,0.47,0.39,0.43,0.53,0.36,0.0,0.06,0.0,0.0,0.13,0.12,0.26,0.0,0.23,1.91,5.09,0.87,0.05,0.0,0.01,3.91,3.17,2.97,0.0,0.87,0.95,1.1,0.95,0.13,2.92,1.02,0.85,0.08,1.0,3.91,touch
20.96,25.91,21.95,20.88,17.1,22.01,26.89,23.9,21.91,17.92,22.09,26.04,23.0,21.79,17.93,0.43,0.27,0.89,0.58,0.2,0.01,0.13,0.2,0.27,0.0,0.0,0.0,0.05,0.03,1.94,4.97,0.97,0.07,0.0,0.2,4.3,3.11,2.95,0.04,1.0,0.98,1.33,0.87,0.12,3.28,0.96,1.0,0.1,1.19,4.03,touch
21.1,25.94,22.13,20.98,17.02,22.02,26.95,24.13,21.88,18.0,22.0,26.03,23.13,21.76,17.86,0.27,0.53,0.81,0.21,0.59,0.31,0.24,0.0,0.13,0.0,0.0,0.0,0.0,0.0,1.84,5.1,0.86,0.0,0.14,0.21,4.03,3.11,2.76,0.0,0.96,1.26,1.13,0.97,0.07,2.73,0.95,1.05,0.13,0.78,3.95,touch
20.91,25.89,21.96,21.05,16.88,22.1,26.88,24.01,21.91,18.11,21.97,26.21,23.01,21.67,17.71,0.45,0.05,0.67,0.31,0.29,0.08,0.0,0.03,0.0,0.0,0.02,0.0,0.0,0.0,2.34,4.97,1.08,0.0,0.0,0.0,3.62,3.05,3.25,0.0,0.82,0.69,1.08,1.06,0.0,2.96,0.86,0.82,0.0,0.85,3.93,touch
23.98,26.03,19.12,20.99,16.97,24.88,26.92,20.88,22.09,18.06,24.32,26.37,20.1,21.6,17.55,0.4,0.63,0.63,0.67,0.47,0.08,0.05,0.0,0.12,0.2,0.0,1.14,2.31,2.27,0.01,5.1,3.79,0.32,0.0,0.0,2.07,2.86,0.0,0.0,1.93,5.96,4.06,0.97,1.02,2.03,3.17,0.33,2.76,0.97,1.82,touch
23.89,25.91,18.95,20.99,16.97,24.88,26.96,21.09,22.09,18.11,24.2,26.39,19.98,21.57,17.67,0.49,0.16,0.62,0.64,0.38,0.28,0.11,0.0,0.19,0.21,0.23,0.8,1.86,2.0,0.19,4.68,4.07,0.0,0.07,0.16,2.07,3.03,0.0,0.06,1.88,5.96,4.22,0.8,0.73,1.87,2.79,0.12,3.11,1.11,1.92,touch
24.04,25.96,18.88,20.92,16.98,25.1,26.96,20.97,22.08,17.87,24.4,26.34,20.18,21.61,17.7,0.27,0.34,0.55,0.83,0.53,0.02,0.0,0.13,0.17,0.17,0.0,1.14,1.89,1.99,0.03,5.28,4.03,0.0,0.14,0.21,2.28,3.27,0.17,0.12,2.15,6.25,3.99,1.03,1.06,1.89,3.19,0.0,2.98,0.85,2.3,touch
23.95,26.01,18.95,21.09,16.91,25.11,26.9,20.92,21.94,18.08,24.28,26.29,20.09,21.62,17.6,0.3,0.16,0.6,0.38,0.34,0.1,0.0,0.0,0.01,0.0,0.0,0.85,2.16,1.88,0.0,4.9,4.1,0.0,0.07,0.0,2.06,2.82,0.0,0.0,1.93,6.12,4.16,1.03,1.11,2.05,3.05,0.07,3.15,1.01,2.14,touch
24.05,25.95,18.98,20.88,16.9,24.89,26.93,20.99,22.05,18.05,24.41,26.19,20.22,21.63,17.7,0.33,0.16,0.65,0.71,0.58,0.0,0.0,0.28,0.15,0.17,0.23,1.01,1.72,2.08,0.0,5.06,4.07,0.2,0.12,0.14,1.83,3.17,0.0,0.15,1.9,5.75,3.85,1.11,1.01,1.96,3.31,0.07,3.03,0.82,2.18,touch
24.12,25.87,18.98,20.95,16.89,25.04,27.12,21.13,22.1,18.07,24.25,26.18,20.01,21.48,17.66,0.32,0.6,0.33,0.82,0.67,0.0,0.0,0.09,0.08,0.02,0.0,0.75,1.96,2.22,0.23,4.93,4.0,0.0,0.0,0.32,1.99,3.04,0.26,0.06,2.0,5.9,4.1,1.03,0.92,2.17,3.33,0.0,3.1,1.19,2.24,touch
24.01,26.0,19.03,20.9,16.94,25.08,26.92,21.03,21.98,17.91,24.18,26.17,20.07,21.7,17.5,0.43,0.45,0.32,0.42,0.76,0.0,0.0,0.04,0.0,0.06,0.0,1.26,2.11,1.95,0.02,5.06,3.91,0.0,0.0,0.0,1.67,2.83,0.0,0.09,2.05,6.06,3.95,1.15,0.86,2.16,2.93,0.0,2.93,0.81,2.23,touch
23.96,25.9,19.0,20.89,16.99,25.0,27.03,21.02,21.97,18.05,24.18,26.24,20.08,21.62,17.7,0.55,0.37,0.47,0.27,0.54,0.09,0.21,0.06,0.0,0.0,0.0,1.08,2.06,2.09,0.0,5.16,4.29,0.05,0.0,0.35,1.88,3.18,0.1,0.04,1.78,6.04,4.18,0.96,1.09,1.91,2.94,0.0,3.29,1.3,1.8,touch
24.13,25.98,19.09,21.11,17.06,24.94,26.89,21.13,22.0,17.9,24.35,26.27,20.06,21.71,17.56,0.64,0.44,0.64,0.6,0.61,0.17,0.0,0.0,0.03,0.06,0.0,0.95,1.71,2.13,0.23,5.05,4.1,0.0,0.0,0.06,2.14,2.85,0.0,0.0,2.1,5.96,3.98,0.97,0.93,2.17,2.93,0.0,2.84,1.15,1.84,touch
24.1,26.1,18.88,21.07,17.04,25.09,27.13,21.06,22.09,18.01,24.22,26.3,20.2,21.67,17.49,0.36,0.56,0.55,0.71,0.51,0.0,0.08,0.15,0.17,0.0,0.0,1.14,1.85,1.75,0.0,4.84,3.85,0.22,0.28,0.09,2.19,3.06,0.0,0.1,1.83,6.02,3.75,0.66,1.18,2.04,3.06,0.0,3.03,1.03,1.8,touch
21.06,28.0,18.01,21.11,17.01,22.02,29.88,19.9,22.01,18.06,21.64,28.75,19.21,21.51,17.79,0.35,0.08,0.43,0.25,0.62,0.0,0.0,0.28,0.24,0.0,4.0,2.22,1.95,0.0,2.03,2.17,1.8,0.0,0.87,2.03,9.15,3.1,0.0,0.0,0.0,4.32,3.07,0.0,1.17,1.87,1.8,0.8,1.84,0.8,1.93,touch
21.01,28.1,18.07,21.07,17.11,22.12,30.13,19.93,22.12,18.1,21.5,28.73,19.42,21.66,17.6,0.4,0.34,0.24,0.73,0.63,0.09,0.25,0.0,0.0,0.0,3.91,2.05,1.91,0.04,1.99,1.77,2.09,0.03,0.96,1.97,9.03,2.66,0.16,0.0,0.0,4.04,2.72,0.0,1.05,1.91,1.97,0.98,1.95,1.27,1.88,touch
21.1,28.13,18.12,20.99,16.96,21.93,29.9,20.03,21.99,17.92,21.52,28.81,19.25,21.55,17.7,0.42,0.22,0.51,0.83,0.41,0.0,0.1,0.12,0.0,0.22,4.06,1.82,1.68,0.25,2.11,2.09,1.92,0.0,0.82,2.1,8.98,2.89,0.19,0.0,0.03,3.76,2.9,0.0,1.05,2.08,1.9,1.01,1.99,1.24,2.27,touch
20.92,28.07,17.93,20.98,17.01,22.06,29.93,19.91,22.03,17.89,21.59,28.9,19.17,21.51,17.57,0.84,0.45,0.4,0.44,0.38,0.0,0.25,0.0,0.0,0.0,4.31,1.91,2.31,0.07,2.02,2.07,2.06,0.11,0.73,1.93,8.97,3.05,0.0,0.34,0.01,3.91,2.77,0.09,1.08,2.05,2.19,0.87,2.13,1.01,1.66,touch
20.9,27.9,17.93,21.13,17.03,21.91,30.05,20.01,21.9,17.98,21.66,28.81,19.39,21.71,17.75,0.44,0.49,0.51,0.69,0.44,0.19,0.0,0.0,0.07,0.0,4.24,2.07,2.12,0.0,2.03,2.13,2.09,0.0,0.83,2.16,8.81,2.9,0.05,0.0,0.0,3.97,3.3,0.08,0.98,2.27,2.16,0.68,2.04,0.78,2.15,touch
20.95,28.08,18.11,20.94,17.05,21.98,30.04,20.06,21.99,18.0,21.59,28.72,19.36,21.6,17.81,0.58,0.58,0.49,0.38,0.32,0.0,0.0,0.34,0.0,0.27,4.01,2.28,1.99,0.06,2.12,1.84,1.75,0.0,1.2,2.24,8.97,3.06,0.0,0.0,0.19,3.99,2.84,0.15,1.07,1.67,1.95,1.09,1.96,0.97,1.86,touch
20.95,28.1,17.94,21.12,17.0,21.97,29.91,19.9,21.95,17.89,21.69,28.89,19.39,21.7,17.62,0.38,0.56,0.45,0.66,0.32,0.26,0.18,0.0,0.0,0.0,3.84,1.84,2.09,0.0,2.14,2.21,1.82,0.17,0.96,1.87,9.13,2.7,0.0,0.0,0.01,3.97,3.07,0.0,1.26,2.05,1.85,1.08,2.05,1.17,1.83,touch
20.91,27.9,18.13,20.91,16.89,22.05,30.0,20.08,22.08,18.07,21.65,28.73,19.38,21.66,17.71,0.57,0.58,0.43,0.41,0.51,0.16,0.0,0.0,0.0,0.12,3.86,2.05,1.93,0.2,1.84,2.2,2.05,0.0,1.2,2.08,9.15,3.06,0.06,0.13,0.09,3.73,3.07,0.0,1.06,2.12,1.88,1.21,1.77,0.9,1.76,touch
20.94,27.98,18.12,21.0,17.08,21.9,29.9,20.11,22.0,17.94,21.71,28.91,19.3,21.58,17.7,0.45,0.62,0.54,0.62,0.52,0.0,0.08,0.0,0.11,0.0,4.03,1.66,2.0,0.0,1.93,1.78,1.99,0.13,1.15,2.14,8.8,2.92,0.08,0.0,0.0,4.24,2.87,0.0,0.99,2.31,1.96,0.9,1.76,0.96,1.81,touch
21.06,28.08,18.07,21.09,16.88,22.08,29.95,19.96,22.02,17.97,21.67,28.86,19.25,21.62,17.67,0.51,0.62,0.51,0.6,0.42,0.16,0.0,0.02,0.0,0.14,4.0,2.13,2.14,0.12,1.87,2.16,2.21,0.0,0.76,2.07,8.75,3.09,0.12,0.0,0.0,4.13,2.89,0.02,0.8,1.73,1.73,1.18,1.93,0.85,1.99,touch
21.11,26.11,18.9,21.89,17.1,22.9,28.05,20.93,25.0,18.12,22.09,26.89,19.98,23.87,17.82,0.5,0.74,0.69,0.54,0.44,0.0,0.0,0.14,0.25,0.0,4.0,1.9,0.0,0.09,1.84,4.83,3.03,1.06,0.0,1.75,3.67,0.0,0.93,1.7,2.04,2.1,2.29,0.77,0.0,1.94,1.78,2.99,0.07,0.0,3.96,touch
21.1,26.05,19.0,21.96,17.05,23.13,28.08,20.96,25.1,18.05,22.06,27.04,19.98,23.8,17.76,0.13,0.44,0.69,0.61,0.12,0.13,0.0,0.0,0.14,0.24,4.04,2.23,0.19,0.0,2.08,4.78,3.07,1.07,0.0,2.15,4.14,0.0,1.15,1.85,2.12,2.25,2.22,1.0,0.0,1.71,1.98,3.07,0.0,0.0,3.88,touch
21.03,26.12,18.99,22.04,16.92,22.92,28.03,21.01,25.12,18.01,22.13,27.11,20.01,24.0,17.69,0.25,0.44,0.8,0.55,0.77,0.0,0.0,0.26,0.26,0.26,3.75,2.0,0.0,0.03,1.8,4.94,2.96,0.81,0.0,2.17,3.94,0.21,0.67,2.03,1.97,1.78,1.85,1.13,0.0,2.1,2.03,3.11,0.0,0.0,3.85,touch
21.02,25.98,19.09,21.9,16.88,23.01,28.11,20.92,24.91,17.91,22.18,26.98,19.81,23.99,17.71,0.31,0.76,0.91,0.51,0.66,0.0,0.0,0.21,0.06,0.0,4.11,2.04,0.12,0.0,2.09,5.02,3.14,1.0,0.2,1.96,4.05,0.17,1.09,2.04,1.88,1.84,1.67,1.17,0.02,2.09,1.88,2.87,0.0,0.0,4.15,touch
21.05,26.08,18.92,22.04,16.93,23.13,27.97,20.98,24.9,18.11,22.14,26.97,20.0,23.81,17.71,0.2,0.85,0.53,0.55,0.32,0.06,0.0,0.0,0.35,0.01,3.98,2.15,0.17,0.0,2.17,4.73,3.22,1.18,0.1,1.83,3.87,0.0,1.3,2.0,1.66,1.87,2.12,0.8,0.0,2.1,2.06,2.84,0.04,0.07,3.98,touch
20.96,25.92,18.88,21.88,16.87,23.03,27.98,21.07,25.12,18.07,21.98,27.05,19.97,23.99,17.71,0.28,0.59,0.33,0.78,0.54,0.0,0.0,0.0,0.0,0.09,3.93,2.16,0.0,0.17,1.97,4.95,2.93,0.88,0.0,2.09,4.04,0.34,0.99,1.79,2.05,2.08,2.32,0.87,0.0,2.14,2.0,2.88,0.0,0.0,4.11,touch
21.08,25.94,19.07,21.98,16.87,22.91,28.02,21.0,25.03,17.88,21.98,26.99,19.91,23.9,17.73,0.34,0.91,0.56,0.54,0.43,0.24,0.0,0.0,0.0,0.0,4.1,1.87,0.0,0.0,2.09,4.92,3.12,1.04,0.02,1.84,3.67,0.0,1.25,2.1,2.2,1.98,2.2,1.02,0.15,2.11,2.21,2.81,0.22,0.27,3.7,touch
20.96,26.1,18.95,22.11,17.04,23.09,27.89,21.07,25.02,17.9,22.16,27.09,19.87,23.84,17.78,0.15,0.37,0.84,0.41,0.62,0.0,0.0,0.0,0.33,0.08,3.92,2.07,0.0,0.17,1.83,4.85,3.12,1.09,0.0,1.81,3.95,0.0,1.1,1.79,2.17,1.87,1.9,1.24,0.0,2.17,1.74,3.09,0.0,0.07,4.2,touch
21.11,25.9,18.97,22.07,16.93,22.92,27.97,20.9,24.94,18.13,22.05,27.07,20.02,23.82,17.89,0.12,0.43,0.67,0.68,0.07,0.0,0.0,0.2,0.12,0.0,4.17,2.14,0.0,0.11,2.22,5.12,2.98,1.28,0.29,1.88,4.05,0.0,0.87,2.21,2.06,2.11,1.87,0.67,0.0,1.68,2.21,3.16,0.06,0.0,4.25,touch
20.88,26.09,19.01,21.93,17.04,23.1,28.09,20.88,24.92,17.93,22.01,27.05,19.96,23.97,17.81,0.45,0.39,0.65,0.72,0.57,0.0,0.17,0.0,0.0,0.17,4.17,1.86,0.0,0.0,2.13,4.7,3.0,1.12,0.0,2.09,3.93,0.1,0.78,2.07,1.66,2.06,2.04,0.86,0.2,2.1,2.08,2.85,0.0,0.0,3.79,touch
23.91,26.03,19.97,21.03,17.07,26.03,27.88,22.09,22.07,17.96,24.98,27.04,21.02,21.65,17.89,0.42,0.72,0.53,0.48,0.5,0.18,0.0,0.09,0.13,0.0,2.98,2.94,0.85,1.21,2.18,4.87,0.02,0.29,1.05,1.9,1.18,0.05,0.13,0.11,0.95,3.89,3.08,4.11,0.0,1.31,2.13,0.13,0.05,2.07,4.07,touch
24.02,25.98,19.92,21.11,17.02,25.94,27.88,22.06,21.95,18.04,24.85,27.01,20.95,21.53,17.78,0.83,0.3,0.44,0.54,0.5,0.24,0.0,0.31,0.0,0.29,3.22,3.04,1.21,1.26,2.14,5.23,0.29,0.0,1.18,2.25,1.0,0.0,0.0,0.27,0.95,3.74,3.1,3.7,0.0,1.05,1.96,0.0,0.0,2.08,3.96,touch
24.02,26.06,20.1,21.06,16.94,25.92,28.01,22.04,22.03,18.01,24.82,27.09,21.09,21.47,17.86,0.71,0.39,0.08,0.56,0.68,0.28,0.0,0.08,0.11,0.04,2.69,2.93,1.09,1.11,1.92,5.0,0.18,0.1,1.15,2.05,0.96,0.22,0.17,0.28,0.96,3.91,3.04,3.82,0.0,0.95,2.0,0.0,0.0,2.19,4.14,touch
24.07,26.07,20.08,20.88,16.88,26.02,27.91,21.9,21.92,18.1,24.86,27.02,21.05,21.62,17.72,0.65,0.58,0.22,0.6,0.55,0.13,0.0,0.0,0.0,0.09,2.82,3.16,1.01,1.07,2.06,4.78,0.0,0.27,1.34,2.05,1.0,0.13,0.0,0.0,1.26,4.1,2.93,3.9,0.0,1.27,1.8,0.2,0.06,1.82,3.74,touch
24.07,26.08,20.09,21.05,16.94,26.03,27.93,22.11,21.98,18.12,24.98,26.94,21.11,21.63,17.76,0.38,0.45,0.29,0.45,0.32,0.19,0.25,0.0,0.02,0.0,3.02,2.94,0.97,0.79,1.91,4.92,0.0,0.19,0.92,2.24,0.93,0.11,0.21,0.0,0.92,4.03,3.0,4.01,0.0,0.93,2.19,0.0,0.11,1.9,4.03,touch
23.98,26.1,20.02,21.06,17.07,26.08,28.0,21.95,21.99,18.09,25.02,26.94,21.03,21.7,17.86,0.26,0.31,0.33,0.5,0.53,0.0,0.0,0.0,0.32,0.0,3.08,3.1,0.9,1.21,2.2,4.85,0.0,0.0,1.15,1.79,0.99,0.16,0.04,0.0,1.05,3.78,3.05,4.21,0.0,1.08,2.09,0.0,0.3,1.7,3.82,touch
23.88,26.11,19.88,20.9,17.05,26.07,27.93,22.07,22.01,17.93,24.8,27.01,21.07,21.5,17.67,0.35,0.24,0.14,0.38,0.73,0.03,0.0,0.11,0.03,0.0,2.87,3.0,0.86,1.12,2.19,5.18,0.0,0.0,1.09,2.24,0.82,0.0,0.14,0.05,0.83,3.76,3.09,4.12,0.21,1.05,2.19,0.0,0.15,2.02,3.99,touch
24.0,26.06,19.87,20.99,17.08,25.88,28.03,21.9,21.93,17.94,24.97,26.9,21.05,21.69,17.71,0.58,0.59,0.46,0.66,0.26,0.0,0.18,0.02,0.21,0.0,3.12,2.9,1.29,1.12,2.14,5.15,0.11,0.0,1.16,1.79,0.97,0.08,0.17,0.0,0.76,3.92,3.33,4.31,0.0,1.01,1.8,0.24,0.32,1.78,3.98,touch
23.89,26.02,19.89,20.92,17.12,26.05,27.95,22.13,21.91,18.01,24.93,27.02,21.06,21.55,17.86,0.54,0.45,0.21,0.22,0.52,0.0,0.0,0.06,0.0,0.17,2.99,2.95,1.11,0.89,2.03,5.06,0.0,0.0,1.17,1.89,1.03,0.03,0.18,0.17,0.95,3.74,3.19,3.92,0.12,0.92,1.91,0.0,0.31,1.88,4.15,touch
23.96,25.87,20.02,21.01,17.08,25.91,28.11,21.91,22.06,17.93,24.8,26.91,21.05,21.51,17.79,0.53,0.18,0.51,0.59,0.48,0.0,0.0,0.24,0.13,0.26,3.05,2.92,0.99,1.12,2.19,4.78,0.15,0.28,0.96,1.77,1.1,0.0,0.0,0.0,0.69,3.86,3.29,3.84,0.0,1.02,2.33,0.0,0.05,2.28,3.89,touch
19.9,25.89,19.01,21.11,16.92,25.91,27.87,21.93,23.03,18.94,23.71,27.17,20.88,21.7,17.85,2.29,0.26,0.82,0.73,0.73,0.0,0.07,0.0,0.0,0.0,0.99,0.0,0.09,0.17,2.28,4.91,1.82,0.98,0.05,0.86,4.2,1.96,1.13,1.14,1.03,5.97,1.01,0.0,0.12,1.92,2.83,2.17,0.74,0.0,0.8,touch
19.98,26.09,18.9,20.9,17.04,26.06,27.98,22.02,22.9,18.96,23.8,27.16,20.99,21.53,17.71,2.11,0.46,0.98,0.4,0.77,0.25,0.0,0.0,0.0,0.0,1.11,0.16,0.0,0.03,2.16,4.93,2.11,0.86,0.1,0.78,3.9,2.13,0.74,0.96,0.79,5.99,1.22,0.26,0.09,1.75,3.12,1.98,0.86,0.0,1.2,touch
19.92,26.04,18.95,20.96,17.0,25.89,27.92,22.0,22.96,18.96,23.57,27.14,20.79,21.48,17.79,2.19,0.52,0.96,0.53,0.63,0.0,0.11,0.0,0.07,0.0,1.38,0.22,0.0,0.0,1.97,5.15,2.14,1.32,0.0,0.7,4.15,2.14,1.13,1.01,0.93,5.95,0.78,0.07,0.0,2.2,2.7,2.02,1.07,0.09,1.05,touch
19.92,26.03,19.06,20.99,17.08,26.08,27.91,22.11,22.88,19.07,23.82,27.26,20.78,21.59,17.82,1.88,0.48,0.92,0.7,0.76,0.0,0.3,0.03,0.0,0.0,1.18,0.08,0.0,0.15,1.64,4.91,2.15,0.99,0.2,0.92,4.19,1.83,1.14,1.07,0.88,6.13,1.24,0.0,0.3,2.31,3.0,1.92,0.69,0.3,0.85,touch
20.03,26.12,18.89,21.1,17.11,26.07,28.09,22.13,23.11,19.08,23.76,27.3,20.8,21.55,17.83,2.23,0.51,0.82,0.43,0.6,0.0,0.18,0.0,0.0,0.23,0.94,0.07,0.0,0.16,1.8,5.1,2.28,0.93,0.0,1.18,4.06,2.1,0.81,1.12,1.21,5.85,0.96,0.0,0.03,1.94,2.9,2.19,0.84,0.25,0.89,touch
20.07,25.94,19.04,21.07,17.03,26.07,28.06,22.08,23.07,19.03,23.82,27.07,20.82,21.57,17.74,2.1,0.84,0.83,0.4,0.47,0.34,0.09,0.0,0.02,0.0,1.02,0.11,0.0,0.0,2.2,4.77,2.08,1.0,0.06,1.07,4.09,2.01,1.1,0.84,0.81,5.66,0.9,0.22,0.23,1.77,2.86,2.02,1.12,0.03,1.11,touch
19.94,26.09,19.06,21.09,17.02,25.99,28.09,21.91,22.9,18.93,23.59,27.19,20.91,21.68,17.7,2.29,0.6,0.76,0.8,0.36,0.0,0.0,0.03,0.0,0.0,1.02,0.04,0.0,0.0,2.06,5.03,1.84,0.98,0.0,0.97,3.75,1.94,1.01,1.06,0.9,6.21,0.85,0.12,0.0,2.25,2.9,1.96,1.03,0.0,1.18,touch
19.9,26.02,18.99,20.95,17.01,25.93,27.94,21.96,23.03,18.87,23.8,27.28,20.83,21.6,17.82,2.44,0.55,0.6,0.59,0.29,0.0,0.16,0.02,0.08,0.13,1.19,0.21,0.0,0.0,2.0,4.87,1.97,0.86,0.0,0.99,3.77,1.69,0.99,0.96,1.05,5.99,0.93,0.24,0.11,1.91,3.23,2.17,1.21,0.08,0.7,touch
20.11,25.9,19.02,20.97,16.88,25.89,28.01,21.92,23.01,19.05,23.59,27.1,21.0,21.58,17.79,2.34,0.42,0.73,0.67,0.57,0.17,0.0,0.0,0.0,0.08,1.26,0.1,0.27,0.09,2.2,5.31,1.75,1.25,0.0,0.89,3.88,2.14,0.72,1.11,0.85,6.17,0.94,0.0,0.0,1.83,3.05,1.88,0.8,0.0,1.29,touch
19.97,25.89,18.98,20.91,16.88,26.08,28.01,21.92,22.87,19.04,23.79,27.1,20.99,21.6,17.76,2.32,0.47,0.91,0.74,0.71,0.09,0.04,0.0,0.0,0.04,1.2,0.14,0.0,0.0,1.67,5.13,2.11,1.2,0.18,1.27,4.19,1.85,1.2,1.09,1.28,5.87,1.15,0.13,0.1,1.72,3.12,2.08,0.97,0.27,0.91,touch
21.07,26.12,18.96,21.03,16.9,21.99,27.91,23.01,22.89,25.93,21.86,27.63,21.19,21.63,21.91,0.47,0.34,0.44,0.45,4.3,0.0,0.34,1.13,0.0,0.08,2.9,0.0,2.01,0.89,3.18,0.15,0.0,0.92,0.08,0.0,5.22,3.15,0.28,0.0,2.06,8.79,1.79,1.03,1.89,1.34,0.01,2.06,0.12,0.01,1.85,touch
20.96,26.08,19.0,20.99,16.92,21.88,27.91,22.9,23.08,26.12,21.83,27.67,21.08,21.62,21.8,0.32,0.44,0.69,0.51,4.15,0.14,0.24,1.07,0.0,0.0,2.93,0.1,2.02,0.74,3.01,0.0,0.0,1.2,0.0,0.0,5.1,2.88,0.0,0.12,1.89,8.79,2.27,1.0,2.12,1.03,0.05,2.19,0.0,0.02,2.2,touch
20.9,26.08,19.0,21.0,16.94,22.04,28.11,23.04,23.03,25.88,21.93,27.52,21.24,21.64,21.9,0.3,0.44,0.73,0.49,3.84,0.09,0.05,0.92,0.0,0.11,2.9,0.06,2.04,1.16,3.14,0.14,0.0,0.77,0.0,0.06,5.07,3.15,0.03,0.0,1.83,9.25,2.09,0.87,1.91,0.78,0.0,1.81,0.0,0.34,1.85,touch
21.01,25.96,19.06,21.11,17.12,21.97,28.11,23.09,22.98,25.94,21.75,27.54,21.13,21.55,21.88,0.66,0.6,0.66,0.35,3.99,0.08,0.15,0.85,0.0,0.06,2.8,0.3,2.32,1.03,2.88,0.17,0.07,1.04,0.02,0.0,5.28,2.72,0.0,0.01,1.97,8.67,2.32,1.22,2.08,1.08,0.0,2.19,0.14,0.1,2.21,touch
21.06,25.9,19.1,20.97,16.94,22.09,28.04,23.11,23.03,26.09,21.9,27.49,21.29,21.61,21.93,0.54,0.55,0.89,0.65,3.82,0.28,0.31,0.78,0.03,0.22,3.09,0.0,1.92,1.02,3.12,0.19,0.2,0.99,0.0,0.0,5.13,2.66,0.0,0.0,2.11,8.78,1.9,0.93,2.12,0.82,0.0,1.74,0.0,0.0,1.92,touch
21.08,25.91,19.09,21.06,16.93,22.11,27.95,23.09,22.91,26.03,21.7,27.59,21.26,21.48,21.79,0.59,0.36,0.75,0.51,3.99,0.09,0.2,1.03,0.17,0.0,3.13,0.0,2.11,1.02,2.71,0.09,0.05,0.8,0.03,0.0,5.07,3.12,0.0,0.0,1.97,9.07,2.35,1.04,2.1,0.99,0.0,2.17,0.0,0.0,2.21,touch
21.01,26.01,18.93,21.02,16.91,22.13,27.95,23.11,23.02,26.08,21.75,27.71,21.32,21.49,21.81,0.58,0.18,0.87,0.77,3.78,0.0,0.0,1.01,0.0,0.0,2.79,0.02,2.09,1.01,3.12,0.2,0.13,0.66,0.0,0.11,5.18,2.73,0.08,0.14,1.84,8.92,1.96,1.12,2.07,1.24,0.24,1.98,0.0,0.04,2.26,touch
20.94,25.99,18.88,20.94,16.93,22.0,27.92,23.05,22.91,25.97,21.87,27.73,21.27,21.61,21.91,0.44,0.73,0.68,0.48,4.19,0.21,0.0,0.78,0.0,0.06,3.02,0.17,2.09,1.09,2.88,0.0,0.0,0.82,0.11,0.14,5.07,3.2,0.09,0.05,2.15,8.76,1.94,1.13,1.87,0.91,0.15,1.82,0.0,0.0,1.98,touch
20.89,26.03,18.99,20.98,17.06,21.88,27.93,23.07,23.01,26.12,21.74,27.59,21.19,21.59,21.81,0.26,0.21,0.69,0.41,4.02,0.29,0.05,0.94,0.01,0.15,3.13,0.0,2.09,0.92,2.85,0.29,0.0,1.16,0.0,0.0,4.95,2.67,0.0,0.18,1.84,9.09,1.75,0.94,1.74,0.89,0.0,2.3,0.08,0.0,1.89,touch
